http://pageshome.my.id/,0
https://posteallert.com/,0
https://xfinitybilling.com/,0
https://xfinitybilling.com/login.php?cmd=login_submit&id=2ba086898878f00f5214b9f34cead0372ba086898878f00f5214b9f34cead037&session=2ba086898878f00f5214b9f34cead0372ba086898878f00f5214b9f34cead037,0
https://login-cancellation.com/HSBC,0
https://hsbc.cancel-unauthorised-payments.com/,0
https://hs-deregister-payment.com/hsbc,0
https://authentic.device-uk.me/,0
https://loydsbank.co.uk-mydevices.com/,0
http://securepayement-authorisation.com/Halifax/,0
http://134.122.177.53/ap/signin?openid.pape.max_auth_age=0&amp;openid.return_to=https%3A%2F%2Fwww.amazon.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&amp;openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;&amp;ref_=nav_em_hd_clc_signin,0
https://notification-page-claim-restriction.my.id/,0
https://amazuoun-stop.zlmfeia.cn/,0
http://accountundate.amazoon.co.jp.aibccts.com/,0
http://216.118.241.26/ap/signin?openid.pape.max_auth_age=0&amp;amp;openid.return_to=https%3A%2F%2Fwww.amazon.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&amp;amp;openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;amp;openid.assoc_handle=jpflex&amp;amp;openid.mode=checkid_setup&amp;amp;key=a@b.c&amp;amp;openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;amp;openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;amp;&amp;amp;ref_=nav_em_hd_clc_signin,0
https://www.amazon-check-co-jp.x8g.top/?2iubguq8uvqwtfiz,0
http://amazon-id-safety-center-signin-openid-page-max-infomation.qdliqr.bar/404.html,0
http://amazon-id-safety-center-signin-openid-page-max-infomation.qdliqr.bar/,0
http://www.moisoresd.com/mazon/amazon,0
http://www.frinkingyae.com/dashyn/mazon/97f9a,0
https://zap716649-1.plesk11.zap-webspace.com/Access/Secure,0
https://susanrmoore.com/DANIEL%20KISER,0
https://kadinterry64y.com/wp-links/linkcMQqa4WHe9d8b5461-85f6-4bac-9679-eb6a08bfb312,0
http://risihlahpasti.com/wp-onlyaddress/gfhrytt,0
http://krabi.go.th/poc/img/_notes/Made-in-China/Made-in-China/2745e57a1e4da38ab60a67ad87222170,0
http://52.138.22.61/Finance/bmo-mobile,0
http://rabots.org,0
https://rabots.org,0
https://rabots.org/,0
http://bit.do/fQjef,0
https://fixe-orange-login.yolasite.com/,0
https://rakutenr.co.jp.quete.top/,0
https://orange600.yolasite.com/,0
https://ympme.000webhostapp.com/index.php,0
http://sparkasse-directservice3.xyz/,0
http://sparkasse-directservice3.xyz/anmeldung.php?starten=Ek6oMgPv0cQRUNeWndxBAhVfl2SCuq&shufflUri?=btkjhBO6epcMPRmuGU5s,0
https://royalmail.pay-shipping.com/secure.php?&amp;sessionid=$hash&amp;securessl=true,0
https://royalmail.pay-shipping.com/verifylogin.php?&amp;sessionid=$hash&amp;securessl=true,0
https://fbpage-rules-519275.com/connect.html?timelimit=a6969fb5c3763784ac77fdd28f48149e,0
https://www.whatsapp1512.mrbasic.com/,0
http://dansami-001-site1.htempurl.com/johter/SBROCKER/login.php,0
http://memrise.online/,0
https://www.invitegroupwhatsapp-berbagiseeru18.onedumb.com/,0
https://jfsnnfasg-jsienchu.co.jp.qwerhjklmh-myy.xyz/,0
https://clik.rip/J7ro6,0
http://rm-parcel9548.com/secure.php?&amp;sessionid=$hash&amp;securessl=true,0
http://rm-parcel9548.com/verifylogin.php?&amp;sessionid=$hash&amp;securessl=true,0
http://ferinrterd.com/,0
https://mee-ralbead.com/Chase/09c0ae09ff8a9241b3b596dd8feaf328/,0
https://mee-ralbead.com/Chase/09c0ae09ff8a9241b3b596dd8feaf328,0
https://cr.mufg.jp.djxowfw.cn/pc/MUFG_pcselectcard.html,0
https://djxowfw.cn/pc/MUFG_pcselectcard.html,0
https://posteallert.com/index,0
http://posteallert.com/,0
